연도,일시,측정소,PM2.5
4.0,06-28 01:00,대천2동,0.06510194
4.0,06-28 02:00,대천2동,0.06512998
4.0,06-28 03:00,대천2동,0.0651585
4.0,06-28 04:00,대천2동,0.06518738
4.0,06-28 05:00,대천2동,0.065216765
4.0,06-28 06:00,대천2동,0.06524655
4.0,06-28 07:00,대천2동,0.0652768
4.0,06-28 08:00,대천2동,0.06530742
4.0,06-28 09:00,대천2동,0.06533851
4.0,06-28 10:00,대천2동,0.06537013
4.0,06-28 11:00,대천2동,0.065402105
4.0,06-28 12:00,대천2동,0.065434515
4.0,06-28 13:00,대천2동,0.06546739
4.0,06-28 14:00,대천2동,0.065500736
4.0,06-28 15:00,대천2동,0.0655345
4.0,06-28 16:00,대천2동,0.0655687
4.0,06-28 17:00,대천2동,0.06560336
4.0,06-28 18:00,대천2동,0.06563847
4.0,06-28 19:00,대천2동,0.06567399
4.0,06-28 20:00,대천2동,0.06570999
4.0,06-28 21:00,대천2동,0.0657464
4.0,06-28 22:00,대천2동,0.06578334
4.0,06-28 23:00,대천2동,0.06582062
4.0,06-29 00:00,대천2동,0.06585847
4.0,06-29 01:00,대천2동,0.065896735
4.0,06-29 02:00,대천2동,0.06593539
4.0,06-29 03:00,대천2동,0.06597452
4.0,06-29 04:00,대천2동,0.066014126
4.0,06-29 05:00,대천2동,0.06605415
4.0,06-29 06:00,대천2동,0.06609468
4.0,06-29 07:00,대천2동,0.066135645
4.0,06-29 08:00,대천2동,0.06617704
4.0,06-29 09:00,대천2동,0.06621896
4.0,06-29 10:00,대천2동,0.06626125
4.0,06-29 11:00,대천2동,0.06630401
4.0,06-29 12:00,대천2동,0.0663473
4.0,06-29 13:00,대천2동,0.066391006
4.0,06-29 14:00,대천2동,0.06643514
4.0,06-29 15:00,대천2동,0.06647979
4.0,06-29 16:00,대천2동,0.06652485
4.0,06-29 17:00,대천2동,0.06657037
4.0,06-29 18:00,대천2동,0.0666164
4.0,06-29 19:00,대천2동,0.06666285
4.0,06-29 20:00,대천2동,0.066709846
4.0,06-29 21:00,대천2동,0.06675722
4.0,06-29 22:00,대천2동,0.06680511
4.0,06-29 23:00,대천2동,0.06685345
4.0,07-02 00:00,대천2동,0.06690225
4.0,07-02 01:00,대천2동,0.06695148
4.0,07-02 02:00,대천2동,0.067001194
4.0,07-02 03:00,대천2동,0.067051396
4.0,07-02 04:00,대천2동,0.067102104
4.0,07-02 05:00,대천2동,0.067153245
4.0,07-02 06:00,대천2동,0.06720488
4.0,07-02 07:00,대천2동,0.06725691
4.0,07-02 08:00,대천2동,0.0673095
4.0,07-02 09:00,대천2동,0.06736249
4.0,07-02 10:00,대천2동,0.06741598
4.0,07-02 11:00,대천2동,0.06745361
4.0,07-02 12:00,대천2동,0.067451194
4.0,07-02 13:00,대천2동,0.067448854
4.0,07-02 14:00,대천2동,0.067446575
4.0,07-02 15:00,대천2동,0.06744443
4.0,07-02 16:00,대천2동,0.06744231
4.0,07-02 17:00,대천2동,0.06744029
4.0,07-02 18:00,대천2동,0.06743835
4.0,07-02 19:00,대천2동,0.06743644
4.0,07-02 20:00,대천2동,0.0674347
4.0,07-02 21:00,대천2동,0.067433015
4.0,07-02 22:00,대천2동,0.067431346
4.0,07-02 23:00,대천2동,0.067429826
4.0,07-03 00:00,대천2동,0.067428306
4.0,07-03 01:00,대천2동,0.067426965
4.0,07-03 02:00,대천2동,0.06742564
4.0,07-03 03:00,대천2동,0.06742443
4.0,07-03 04:00,대천2동,0.067423284
4.0,07-03 05:00,대천2동,0.06742218
4.0,07-03 06:00,대천2동,0.06742117
4.0,07-03 07:00,대천2동,0.067420274
4.0,07-03 08:00,대천2동,0.067419454
4.0,07-03 09:00,대천2동,0.06741868
4.0,07-03 10:00,대천2동,0.067417964
4.0,07-03 11:00,대천2동,0.06741737
4.0,07-03 12:00,대천2동,0.06741685
4.0,07-03 13:00,대천2동,0.067416385
4.0,07-03 14:00,대천2동,0.06741603
4.0,07-03 15:00,대천2동,0.06741576
4.0,07-03 16:00,대천2동,0.06741552
4.0,07-03 17:00,대천2동,0.06741539
4.0,07-03 18:00,대천2동,0.06741534
4.0,07-03 19:00,대천2동,0.06741534
4.0,07-03 20:00,대천2동,0.06741543
4.0,07-03 21:00,대천2동,0.06741561
4.0,07-03 22:00,대천2동,0.06741585
4.0,07-03 23:00,대천2동,0.067416176
4.0,07-04 00:00,대천2동,0.06741658
4.0,07-04 01:00,대천2동,0.067417085
4.0,07-04 02:00,대천2동,0.06741765
4.0,07-04 03:00,대천2동,0.06741826
4.0,07-04 04:00,대천2동,0.06741899
4.0,07-04 05:00,대천2동,0.06741975
4.0,07-04 06:00,대천2동,0.06742065
4.0,07-04 07:00,대천2동,0.067421585
4.0,07-04 08:00,대천2동,0.06742261
4.0,07-04 09:00,대천2동,0.0674237
4.0,07-04 10:00,대천2동,0.06742488
4.0,07-04 11:00,대천2동,0.06742613
4.0,07-04 12:00,대천2동,0.0674275
4.0,07-04 13:00,대천2동,0.06742886
4.0,07-04 14:00,대천2동,0.06743036
4.0,07-04 15:00,대천2동,0.06743194
4.0,07-04 16:00,대천2동,0.06743358
4.0,07-04 17:00,대천2동,0.06743528
4.0,07-04 18:00,대천2동,0.06743705
4.0,07-04 19:00,대천2동,0.06743893
4.0,07-04 20:00,대천2동,0.06744087
4.0,07-04 21:00,대천2동,0.067442894
4.0,07-04 22:00,대천2동,0.067445025
4.0,07-04 23:00,대천2동,0.06744714
4.0,07-07 00:00,대천2동,0.06744939
4.0,07-07 01:00,대천2동,0.067451715
4.0,07-07 02:00,대천2동,0.067454115
4.0,07-07 03:00,대천2동,0.06745659
4.0,07-07 04:00,대천2동,0.06745915
4.0,07-07 05:00,대천2동,0.067461774
4.0,07-07 06:00,대천2동,0.067464456
4.0,07-07 07:00,대천2동,0.06746724
4.0,07-07 08:00,대천2동,0.06747013
4.0,07-07 09:00,대천2동,0.067473024
4.0,07-07 10:00,대천2동,0.06747599
4.0,07-07 11:00,대천2동,0.06747912
4.0,07-07 12:00,대천2동,0.06748225
4.0,07-07 13:00,대천2동,0.06748547
4.0,07-07 14:00,대천2동,0.067488804
4.0,07-07 15:00,대천2동,0.06749216
4.0,07-07 16:00,대천2동,0.0674956
4.0,07-07 17:00,대천2동,0.067499146
4.0,07-07 18:00,대천2동,0.06750275
4.0,07-07 19:00,대천2동,0.06750645
4.0,07-07 20:00,대천2동,0.06751017
4.0,07-07 21:00,대천2동,0.06751399
4.0,07-07 22:00,대천2동,0.06751789
4.0,07-07 23:00,대천2동,0.06752187
4.0,07-08 00:00,대천2동,0.06752589
4.0,07-08 01:00,대천2동,0.067530066
4.0,07-08 02:00,대천2동,0.06753431
4.0,07-08 03:00,대천2동,0.067538515
4.0,07-08 04:00,대천2동,0.067542896
4.0,07-08 05:00,대천2동,0.06754729
4.0,07-08 06:00,대천2동,0.06755176
4.0,07-08 07:00,대천2동,0.06755635
4.0,07-08 08:00,대천2동,0.06756097
4.0,07-08 09:00,대천2동,0.067565724
4.0,07-08 10:00,대천2동,0.06757049
4.0,07-08 11:00,대천2동,0.067575365
4.0,07-08 12:00,대천2동,0.06758031
4.0,07-08 13:00,대천2동,0.067585304
4.0,07-08 14:00,대천2동,0.067590386
4.0,07-08 15:00,대천2동,0.06759557
4.0,07-08 16:00,대천2동,0.0676008
4.0,07-08 17:00,대천2동,0.06760608
4.0,07-08 18:00,대천2동,0.0676115
4.0,07-08 19:00,대천2동,0.067616954
4.0,07-08 20:00,대천2동,0.06762245
4.0,07-08 21:00,대천2동,0.06762807
4.0,07-08 22:00,대천2동,0.06763372
4.0,07-08 23:00,대천2동,0.06763947
4.0,07-09 00:00,대천2동,0.06764528
4.0,07-09 01:00,대천2동,0.06765114
4.0,07-09 02:00,대천2동,0.06765713
4.0,07-09 03:00,대천2동,0.06766315
4.0,07-09 04:00,대천2동,0.06766927
4.0,07-09 05:00,대천2동,0.06767546
4.0,07-09 06:00,대천2동,0.067681715
4.0,07-09 07:00,대천2동,0.06768803
4.0,07-09 08:00,대천2동,0.067694426
4.0,07-09 09:00,대천2동,0.06770091
4.0,07-09 10:00,대천2동,0.06770745
4.0,07-09 11:00,대천2동,0.067714065
4.0,07-09 12:00,대천2동,0.067720756
4.0,07-09 13:00,대천2동,0.06772749
4.0,07-09 14:00,대천2동,0.0677343
4.0,07-09 15:00,대천2동,0.06774123
4.0,07-09 16:00,대천2동,0.067748204
4.0,07-09 17:00,대천2동,0.06775524
4.0,07-09 18:00,대천2동,0.067762345
4.0,07-09 19:00,대천2동,0.06776951
4.0,07-09 20:00,대천2동,0.0677768
4.0,07-09 21:00,대천2동,0.0677841
4.0,07-09 22:00,대천2동,0.06779152
4.0,07-09 23:00,대천2동,0.06779902
4.0,07-12 00:00,대천2동,0.06780656
4.0,07-12 01:00,대천2동,0.06781416
4.0,07-12 02:00,대천2동,0.06782186
4.0,07-12 03:00,대천2동,0.067829594
4.0,07-12 04:00,대천2동,0.0678374
4.0,07-12 05:00,대천2동,0.0678453
4.0,07-12 06:00,대천2동,0.06785324
4.0,07-12 07:00,대천2동,0.06786132
4.0,07-12 08:00,대천2동,0.067869395
4.0,07-12 09:00,대천2동,0.06787759
4.0,07-12 10:00,대천2동,0.06788583
4.0,07-12 11:00,대천2동,0.067894146
4.0,07-12 12:00,대천2동,0.06790255
4.0,07-12 13:00,대천2동,0.067911014
4.0,07-12 14:00,대천2동,0.06791957
4.0,07-12 15:00,대천2동,0.067928165
4.0,07-12 16:00,대천2동,0.06793681
4.0,07-12 17:00,대천2동,0.067945585
4.0,07-12 18:00,대천2동,0.06795439
4.0,07-12 19:00,대천2동,0.06796324
4.0,07-12 20:00,대천2동,0.0679722
4.0,07-12 21:00,대천2동,0.06798123
4.0,07-12 22:00,대천2동,0.06799032
4.0,07-12 23:00,대천2동,0.06799948
4.0,07-13 00:00,대천2동,0.068008736
4.0,07-13 01:00,대천2동,0.06801799
4.0,07-13 02:00,대천2동,0.06802741
4.0,07-13 03:00,대천2동,0.06803681
4.0,07-13 04:00,대천2동,0.0680463
4.0,07-13 05:00,대천2동,0.06805588
4.0,07-13 06:00,대천2동,0.068065524
4.0,07-13 07:00,대천2동,0.068075225
4.0,07-13 08:00,대천2동,0.068085015
4.0,07-13 09:00,대천2동,0.06809485
4.0,07-13 10:00,대천2동,0.06810479
4.0,07-13 11:00,대천2동,0.0681148
4.0,07-13 12:00,대천2동,0.068124875
4.0,07-13 13:00,대천2동,0.06813493
4.0,07-13 14:00,대천2동,0.06814517
4.0,07-13 15:00,대천2동,0.06815542
4.0,07-13 16:00,대천2동,0.068165734
4.0,07-13 17:00,대천2동,0.068176195
4.0,07-13 18:00,대천2동,0.06818658
4.0,07-13 19:00,대천2동,0.068197176
4.0,07-13 20:00,대천2동,0.068207726
4.0,07-13 21:00,대천2동,0.068218425
4.0,07-13 22:00,대천2동,0.068229154
4.0,07-13 23:00,대천2동,0.06823993
4.0,07-14 00:00,대천2동,0.068250835
4.0,07-14 01:00,대천2동,0.06826179
4.0,07-14 02:00,대천2동,0.068272784
4.0,07-14 03:00,대천2동,0.06828384
4.0,07-14 04:00,대천2동,0.06829502
4.0,07-14 05:00,대천2동,0.06830619
4.0,07-14 06:00,대천2동,0.06831746
4.0,07-14 07:00,대천2동,0.06832881
4.0,07-14 08:00,대천2동,0.06834023
4.0,07-14 09:00,대천2동,0.0683517
4.0,07-14 10:00,대천2동,0.068363264
4.0,07-14 11:00,대천2동,0.06837486
4.0,07-14 12:00,대천2동,0.068386525
4.0,07-14 13:00,대천2동,0.06839825
4.0,07-14 14:00,대천2동,0.0684101
4.0,07-14 15:00,대천2동,0.06842199
4.0,07-14 16:00,대천2동,0.06843394
4.0,07-14 17:00,대천2동,0.06844589
4.0,07-14 18:00,대천2동,0.068457976
4.0,07-14 19:00,대천2동,0.068470135
4.0,07-14 20:00,대천2동,0.06848237
4.0,07-14 21:00,대천2동,0.0684946
4.0,07-14 22:00,대천2동,0.068507
4.0,07-14 23:00,대천2동,0.06851931
4.0,07-17 00:00,대천2동,0.06853181
4.0,07-17 01:00,대천2동,0.06854434
4.0,07-17 02:00,대천2동,0.06855695
4.0,07-17 03:00,대천2동,0.068569645
4.0,07-17 04:00,대천2동,0.06858237
4.0,07-17 05:00,대천2동,0.06859517
4.0,07-17 06:00,대천2동,0.06860803
4.0,07-17 07:00,대천2동,0.06862098
4.0,07-17 08:00,대천2동,0.06863399
4.0,07-17 09:00,대천2동,0.06864703
4.0,07-17 10:00,대천2동,0.068660125
4.0,07-17 11:00,대천2동,0.06867334
4.0,07-17 12:00,대천2동,0.06868656
4.0,07-17 13:00,대천2동,0.0686999
4.0,07-17 14:00,대천2동,0.06871326
4.0,07-17 15:00,대천2동,0.06872673
4.0,07-17 16:00,대천2동,0.06874022
4.0,07-17 17:00,대천2동,0.06875378
4.0,07-17 18:00,대천2동,0.06876744
4.0,07-17 19:00,대천2동,0.06878115
4.0,07-17 20:00,대천2동,0.06879495
4.0,07-17 21:00,대천2동,0.068808734
4.0,07-17 22:00,대천2동,0.06882267
4.0,07-17 23:00,대천2동,0.0688366
4.0,07-18 00:00,대천2동,0.06885062
4.0,07-18 01:00,대천2동,0.06886475
4.0,07-18 02:00,대천2동,0.06887889
4.0,07-18 03:00,대천2동,0.068893075
4.0,07-18 04:00,대천2동,0.068907395
4.0,07-18 05:00,대천2동,0.06892173
4.0,07-18 06:00,대천2동,0.06893611
4.0,07-18 07:00,대천2동,0.06895058
4.0,07-18 08:00,대천2동,0.06896511
4.0,07-18 09:00,대천2동,0.06897974
4.0,07-18 10:00,대천2동,0.06899434
4.0,07-18 11:00,대천2동,0.069009066
4.0,07-18 12:00,대천2동,0.06902394
4.0,07-18 13:00,대천2동,0.06903869
4.0,07-18 14:00,대천2동,0.069053605
4.0,07-18 15:00,대천2동,0.069068626
4.0,07-18 16:00,대천2동,0.06908363
4.0,07-18 17:00,대천2동,0.069098696
4.0,07-18 18:00,대천2동,0.069113895
4.0,07-18 19:00,대천2동,0.069129094
4.0,07-18 20:00,대천2동,0.06914435
4.0,07-18 21:00,대천2동,0.0691597
4.0,07-18 22:00,대천2동,0.06917514
4.0,07-18 23:00,대천2동,0.06919059
4.0,07-19 00:00,대천2동,0.06920613
4.0,07-19 01:00,대천2동,0.069221675
4.0,07-19 02:00,대천2동,0.06923737
4.0,07-19 03:00,대천2동,0.0692531
4.0,07-19 04:00,대천2동,0.06926882
4.0,07-19 05:00,대천2동,0.06928472
4.0,07-19 06:00,대천2동,0.06930059
4.0,07-19 07:00,대천2동,0.069316566
4.0,07-19 08:00,대천2동,0.069332555
4.0,07-19 09:00,대천2동,0.06934868
4.0,07-19 10:00,대천2동,0.069364816
4.0,07-19 11:00,대천2동,0.06938098
4.0,07-19 12:00,대천2동,0.069397286
4.0,07-19 13:00,대천2동,0.0694136
4.0,07-19 14:00,대천2동,0.06942998
4.0,07-19 15:00,대천2동,0.06944643
4.0,07-19 16:00,대천2동,0.06946291
4.0,07-19 17:00,대천2동,0.06947951
4.0,07-19 18:00,대천2동,0.069496095
4.0,07-19 19:00,대천2동,0.06951283
4.0,07-19 20:00,대천2동,0.06952956
4.0,07-19 21:00,대천2동,0.06954636
4.0,07-19 22:00,대천2동,0.069563255
4.0,07-19 23:00,대천2동,0.06958018
4.0,07-22 00:00,대천2동,0.069597155
4.0,07-22 01:00,대천2동,0.06961419
4.0,07-22 02:00,대천2동,0.06963131
4.0,07-22 03:00,대천2동,0.06964846
4.0,07-22 04:00,대천2동,0.069665685
4.0,07-22 05:00,대천2동,0.06968297
4.0,07-22 06:00,대천2동,0.069700345
4.0,07-22 07:00,대천2동,0.069717675
4.0,07-22 08:00,대천2동,0.069735184
4.0,07-22 09:00,대천2동,0.06975272
4.0,07-22 10:00,대천2동,0.06977032
4.0,07-22 11:00,대천2동,0.06978792
4.0,07-22 12:00,대천2동,0.06980561
4.0,07-22 13:00,대천2동,0.06982337
4.0,07-22 14:00,대천2동,0.06984119
4.0,07-22 15:00,대천2동,0.06985907
4.0,07-22 16:00,대천2동,0.069876984
4.0,07-22 17:00,대천2동,0.069894984
4.0,07-22 18:00,대천2동,0.069912985
4.0,07-22 19:00,대천2동,0.069931135
4.0,07-22 20:00,대천2동,0.06994927
4.0,07-22 21:00,대천2동,0.06996751
4.0,07-22 22:00,대천2동,0.06998581
4.0,07-22 23:00,대천2동,0.070004165
4.0,07-23 00:00,대천2동,0.07002252
4.0,07-23 01:00,대천2동,0.070040986
4.0,07-23 02:00,대천2동,0.07005949
4.0,07-23 03:00,대천2동,0.070078
4.0,07-23 04:00,대천2동,0.07009663
4.0,07-23 05:00,대천2동,0.07011533
4.0,07-23 06:00,대천2동,0.0701341
4.0,07-23 07:00,대천2동,0.07015289
4.0,07-23 08:00,대천2동,0.07017174
4.0,07-23 09:00,대천2동,0.07019062
4.0,07-23 10:00,대천2동,0.07020964
4.0,07-23 11:00,대천2동,0.07022865
4.0,07-23 12:00,대천2동,0.07024771
4.0,07-23 13:00,대천2동,0.07026684
4.0,07-23 14:00,대천2동,0.07028605
4.0,07-23 15:00,대천2동,0.07030532
4.0,07-23 16:00,대천2동,0.0703246
4.0,07-23 17:00,대천2동,0.07034394
4.0,07-23 18:00,대천2동,0.07036333
4.0,07-23 19:00,대천2동,0.07038285
4.0,07-23 20:00,대천2동,0.07040237
4.0,07-23 21:00,대천2동,0.070421964
4.0,07-23 22:00,대천2동,0.07044159
4.0,07-23 23:00,대천2동,0.07046126
4.0,07-24 00:00,대천2동,0.07048099
4.0,07-24 01:00,대천2동,0.07050082
4.0,07-24 02:00,대천2동,0.07052067
4.0,07-24 03:00,대천2동,0.07054061
4.0,07-24 04:00,대천2동,0.070560545
4.0,07-24 05:00,대천2동,0.07058063
4.0,07-24 06:00,대천2동,0.07060066
4.0,07-24 07:00,대천2동,0.070620805
4.0,07-24 08:00,대천2동,0.070640996
4.0,07-24 09:00,대천2동,0.07066122
4.0,07-24 10:00,대천2동,0.07068156
4.0,07-24 11:00,대천2동,0.0707019
4.0,07-24 12:00,대천2동,0.07072231
4.0,07-24 13:00,대천2동,0.07074274
4.0,07-24 14:00,대천2동,0.07076326
4.0,07-24 15:00,대천2동,0.07078387
4.0,07-24 16:00,대천2동,0.07080445
4.0,07-24 17:00,대천2동,0.07082516
4.0,07-24 18:00,대천2동,0.07084589
4.0,07-24 19:00,대천2동,0.070866674
4.0,07-24 20:00,대천2동,0.07088752
4.0,07-24 21:00,대천2동,0.0709084
4.0,07-24 22:00,대천2동,0.07092933
4.0,07-24 23:00,대천2동,0.07095033
4.0,07-27 00:00,대천2동,0.07097137
4.0,07-27 01:00,대천2동,0.07099247
4.0,07-27 02:00,대천2동,0.071013615
4.0,07-27 03:00,대천2동,0.07103482
4.0,07-27 04:00,대천2동,0.07105613
4.0,07-27 05:00,대천2동,0.071077466
4.0,07-27 06:00,대천2동,0.071098834
4.0,07-27 07:00,대천2동,0.0711202
4.0,07-27 08:00,대천2동,0.07114169
4.0,07-27 09:00,대천2동,0.07116327
4.0,07-27 10:00,대천2동,0.071184754
4.0,07-27 11:00,대천2동,0.071206465
4.0,07-27 12:00,대천2동,0.07122807
4.0,07-27 13:00,대천2동,0.07124983
4.0,07-27 14:00,대천2동,0.07127163
4.0,07-27 15:00,대천2동,0.0712935
4.0,07-27 16:00,대천2동,0.07131532
4.0,07-27 17:00,대천2동,0.07133728
4.0,07-27 18:00,대천2동,0.07135931
4.0,07-27 19:00,대천2동,0.071381345
4.0,07-27 20:00,대천2동,0.0714034
4.0,07-27 21:00,대천2동,0.0714256
4.0,07-27 22:00,대천2동,0.07144773
4.0,07-27 23:00,대천2동,0.07147001
4.0,07-28 00:00,대천2동,0.071492374
4.0,07-28 01:00,대천2동,0.071514666
4.0,07-28 02:00,대천2동,0.07153702
4.0,07-28 03:00,대천2동,0.0715595
4.0,07-28 04:00,대천2동,0.07158202
4.0,07-28 05:00,대천2동,0.071604595
4.0,07-28 06:00,대천2동,0.071627155
4.0,07-28 07:00,대천2동,0.071649835
4.0,07-28 08:00,대천2동,0.07167253
4.0,07-28 09:00,대천2동,0.0716953
4.0,07-28 10:00,대천2동,0.07171808
4.0,07-28 11:00,대천2동,0.07174097
4.0,07-28 12:00,대천2동,0.07176378
4.0,07-28 13:00,대천2동,0.071786776
4.0,07-28 14:00,대천2동,0.071809754
4.0,07-28 15:00,대천2동,0.07183285
4.0,07-28 16:00,대천2동,0.07185595
4.0,07-28 17:00,대천2동,0.071879104
4.0,07-28 18:00,대천2동,0.071902305
4.0,07-28 19:00,대천2동,0.07192552
4.0,07-28 20:00,대천2동,0.07194883
4.0,07-28 21:00,대천2동,0.07197219
4.0,07-28 22:00,대천2동,0.07199553
4.0,07-28 23:00,대천2동,0.07201898
4.0,07-29 00:00,대천2동,0.072042525
4.0,07-29 01:00,대천2동,0.07206601
4.0,07-29 02:00,대천2동,0.07208967
4.0,07-29 03:00,대천2동,0.072113246
4.0,07-29 04:00,대천2동,0.07213694
4.0,07-29 05:00,대천2동,0.072160706
4.0,07-29 06:00,대천2동,0.07218449
4.0,07-29 07:00,대천2동,0.072208256
4.0,07-29 08:00,대천2동,0.07223217
4.0,07-29 09:00,대천2동,0.07225613
4.0,07-29 10:00,대천2동,0.072280064
4.0,07-29 11:00,대천2동,0.072304055
4.0,07-29 12:00,대천2동,0.072328165
4.0,07-29 13:00,대천2동,0.072352275
4.0,07-29 14:00,대천2동,0.07237643
4.0,07-29 15:00,대천2동,0.0724006
4.0,07-29 16:00,대천2동,0.07242489
4.0,07-29 17:00,대천2동,0.07244919
4.0,07-29 18:00,대천2동,0.07247357
4.0,07-29 19:00,대천2동,0.072497904
4.0,07-29 20:00,대천2동,0.07252237
4.0,07-29 21:00,대천2동,0.0725469
4.0,07-29 22:00,대천2동,0.0725714
4.0,07-29 23:00,대천2동,0.072595984
4.0,08-01 00:00,대천2동,0.072620586
4.0,08-01 01:00,대천2동,0.07264526
4.0,08-01 02:00,대천2동,0.07266994
4.0,08-01 03:00,대천2동,0.07269475
4.0,08-01 04:00,대천2동,0.07271956
4.0,08-01 05:00,대천2동,0.0727444
4.0,08-01 06:00,대천2동,0.072769344
4.0,08-01 07:00,대천2동,0.0727943
4.0,08-01 08:00,대천2동,0.07281922
4.0,08-01 09:00,대천2동,0.07284431
4.0,08-01 10:00,대천2동,0.07286939
4.0,08-01 11:00,대천2동,0.0728945
4.0,08-01 12:00,대천2동,0.07291971
4.0,08-01 13:00,대천2동,0.072944865
4.0,08-01 14:00,대천2동,0.07297017
4.0,08-01 15:00,대천2동,0.07299541
4.0,08-01 16:00,대천2동,0.07302077
4.0,08-01 17:00,대천2동,0.07304619
4.0,08-01 18:00,대천2동,0.07307164
4.0,08-01 19:00,대천2동,0.073097184
4.0,08-01 20:00,대천2동,0.07312271
4.0,08-01 21:00,대천2동,0.073148236
4.0,08-01 22:00,대천2동,0.073173836
4.0,08-01 23:00,대천2동,0.07319954
4.0,08-02 00:00,대천2동,0.07385488
4.0,08-02 01:00,대천2동,0.073881656
4.0,08-02 02:00,대천2동,0.07390843
4.0,08-02 03:00,대천2동,0.0739353
4.0,08-02 04:00,대천2동,0.07396223
4.0,08-02 05:00,대천2동,0.07398911
4.0,08-02 06:00,대천2동,0.07401605
4.0,08-02 07:00,대천2동,0.074043065
4.0,08-02 08:00,대천2동,0.074070126
4.0,08-02 09:00,대천2동,0.074097216
4.0,08-02 10:00,대천2동,0.074124336
4.0,08-02 11:00,대천2동,0.07415156
4.0,08-02 12:00,대천2동,0.074178725
4.0,08-02 13:00,대천2동,0.07420598
4.0,08-02 14:00,대천2동,0.07423325
4.0,08-02 15:00,대천2동,0.07426056
4.0,08-02 16:00,대천2동,0.07428792
4.0,08-02 17:00,대천2동,0.074315324
4.0,08-02 18:00,대천2동,0.07434279
4.0,08-02 19:00,대천2동,0.07437022
4.0,08-02 20:00,대천2동,0.07439782
4.0,08-02 21:00,대천2동,0.07442537
4.0,08-02 22:00,대천2동,0.07445297
4.0,08-02 23:00,대천2동,0.07448061
4.0,08-03 00:00,대천2동,0.074508265
4.0,08-03 01:00,대천2동,0.07453598
4.0,08-03 02:00,대천2동,0.07456371
4.0,08-03 03:00,대천2동,0.07459152
4.0,08-03 04:00,대천2동,0.07461937
4.0,08-03 05:00,대천2동,0.0746472
4.0,08-03 06:00,대천2동,0.07467508
4.0,08-03 07:00,대천2동,0.07470305
4.0,08-03 08:00,대천2동,0.07473104
4.0,08-03 09:00,대천2동,0.07475908
4.0,08-03 10:00,대천2동,0.074787185
4.0,08-03 11:00,대천2동,0.07481527
4.0,08-03 12:00,대천2동,0.07484338
4.0,08-03 13:00,대천2동,0.07487151
4.0,08-03 14:00,대천2동,0.07489975
4.0,08-03 15:00,대천2동,0.074927986
4.0,08-03 16:00,대천2동,0.07495624
4.0,08-03 17:00,대천2동,0.074984536
4.0,08-03 18:00,대천2동,0.07501294
4.0,08-03 19:00,대천2동,0.07504135
4.0,08-03 20:00,대천2동,0.07506977
4.0,08-03 21:00,대천2동,0.07509822
4.0,08-03 22:00,대천2동,0.07512672
4.0,08-03 23:00,대천2동,0.07515526
4.0,08-06 00:00,대천2동,0.07518385
4.0,08-06 01:00,대천2동,0.07521249
4.0,08-06 02:00,대천2동,0.07524112
4.0,08-06 03:00,대천2동,0.07526977
4.0,08-06 04:00,대천2동,0.07529847
4.0,08-06 05:00,대천2동,0.07532722
4.0,08-06 06:00,대천2동,0.07535604
4.0,08-06 07:00,대천2동,0.075384885
4.0,08-06 08:00,대천2동,0.075413704
4.0,08-06 09:00,대천2동,0.0754426
4.0,08-06 10:00,대천2동,0.075471535
4.0,08-06 11:00,대천2동,0.0755005
4.0,08-06 12:00,대천2동,0.075529486
4.0,08-06 13:00,대천2동,0.07555859
4.0,08-06 14:00,대천2동,0.07558763
4.0,08-06 15:00,대천2동,0.07561672
4.0,08-06 16:00,대천2동,0.07564582
4.0,08-06 17:00,대천2동,0.07567501
4.0,08-06 18:00,대천2동,0.07570423
4.0,08-06 19:00,대천2동,0.07573342
4.0,08-06 20:00,대천2동,0.07576272
4.0,08-06 21:00,대천2동,0.075792
4.0,08-06 22:00,대천2동,0.07582134
4.0,08-06 23:00,대천2동,0.07585074
4.0,08-07 00:00,대천2동,0.07588017
4.0,08-07 01:00,대천2동,0.075909615
4.0,08-07 02:00,대천2동,0.07593909
4.0,08-07 03:00,대천2동,0.07596858
4.0,08-07 04:00,대천2동,0.07599817
4.0,08-07 05:00,대천2동,0.07602769
4.0,08-07 06:00,대천2동,0.07605727
4.0,08-07 07:00,대천2동,0.07608695
4.0,08-07 08:00,대천2동,0.07611659
4.0,08-07 09:00,대천2동,0.076146305
4.0,08-07 10:00,대천2동,0.07617605
4.0,08-07 11:00,대천2동,0.07620582
4.0,08-07 12:00,대천2동,0.07623558
4.0,08-07 13:00,대천2동,0.0762655
4.0,08-07 14:00,대천2동,0.076295316
4.0,08-07 15:00,대천2동,0.07632525
4.0,08-07 16:00,대천2동,0.076355144
4.0,08-07 17:00,대천2동,0.07638511
4.0,08-07 18:00,대천2동,0.07641511
4.0,08-07 19:00,대천2동,0.0764451
4.0,08-07 20:00,대천2동,0.07647519
4.0,08-07 21:00,대천2동,0.07650527
4.0,08-07 22:00,대천2동,0.07653539
4.0,08-07 23:00,대천2동,0.07656549
4.0,08-08 00:00,대천2동,0.076595694
4.0,08-08 01:00,대천2동,0.07662587
4.0,08-08 02:00,대천2동,0.07665621
4.0,08-08 03:00,대천2동,0.07668644
4.0,08-08 04:00,대천2동,0.07671675
4.0,08-08 05:00,대천2동,0.076747045
4.0,08-08 06:00,대천2동,0.076777354
4.0,08-08 07:00,대천2동,0.07680784
4.0,08-08 08:00,대천2동,0.076838225
