연도,일시,측정소,PM2.5
4.0,10-30 00:00,노은동,-0.0030462253
4.0,10-30 01:00,노은동,-0.004625154
4.0,10-30 02:00,노은동,-0.0029369888
4.0,10-30 03:00,노은동,-0.0025029855
4.0,10-30 04:00,노은동,-0.0003642907
4.0,10-30 05:00,노은동,0.0021000435
4.0,10-30 06:00,노은동,0.0046694023
4.0,10-30 07:00,노은동,0.009407699
4.0,10-30 08:00,노은동,0.00830863
4.0,10-30 09:00,노은동,0.012529256
4.0,10-30 10:00,노은동,0.009187341
4.0,10-30 11:00,노은동,0.0037094285
4.0,10-30 12:00,노은동,0.0042881407
4.0,10-30 13:00,노은동,0.007651424
4.0,10-30 14:00,노은동,0.007492899
4.0,10-30 15:00,노은동,0.003331531
4.0,10-30 16:00,노은동,0.010604089
4.0,10-30 17:00,노은동,0.017314045
4.0,10-30 18:00,노은동,0.026619965
4.0,10-30 19:00,노은동,0.033508886
4.0,10-30 20:00,노은동,0.031428654
4.0,10-30 21:00,노은동,0.032014143
4.0,10-30 22:00,노은동,0.03824559
4.0,10-30 23:00,노은동,0.046092913
4.0,10-31 00:00,노은동,0.053085778
4.0,10-31 01:00,노은동,0.053307466
4.0,10-31 02:00,노은동,0.053307466
4.0,10-31 03:00,노은동,0.053307466
4.0,10-31 04:00,노은동,0.053307466
4.0,10-31 05:00,노은동,0.047834054
4.0,10-31 06:00,노은동,0.047540016
4.0,10-31 07:00,노은동,0.065735884
4.0,10-31 08:00,노은동,0.0688399
4.0,10-31 09:00,노은동,0.06612782
4.0,10-31 10:00,노은동,0.061084557
4.0,10-31 11:00,노은동,0.0615487
4.0,10-31 12:00,노은동,0.056701787
4.0,10-31 13:00,노은동,0.051433332
4.0,10-31 14:00,노은동,0.042726193
4.0,10-31 15:00,노은동,0.042726193
4.0,10-31 16:00,노은동,0.046605352
4.0,10-31 17:00,노은동,0.06218998
4.0,10-31 18:00,노은동,0.07346319
4.0,10-31 19:00,노은동,0.07619901
4.0,10-31 20:00,노은동,0.07282424
4.0,10-31 21:00,노은동,0.08282422
4.0,10-31 22:00,노은동,0.087282695
4.0,10-31 23:00,노은동,0.08701813
4.0,11-01 00:00,노은동,0.08701813
4.0,11-01 01:00,노은동,0.08775304
4.0,11-01 02:00,노은동,0.08966607
4.0,11-01 03:00,노은동,0.09174118
4.0,11-01 04:00,노은동,0.07721509
4.0,11-01 05:00,노은동,0.075788915
4.0,11-01 06:00,노은동,0.07749904
4.0,11-01 07:00,노은동,0.08615441
4.0,11-01 08:00,노은동,0.10164851
4.0,11-01 09:00,노은동,0.10114272
4.0,11-01 10:00,노은동,0.10718633
4.0,11-01 11:00,노은동,0.07147967
4.0,11-01 12:00,노은동,0.067079924
4.0,11-01 13:00,노은동,0.048316516
4.0,11-01 14:00,노은동,0.046797782
4.0,11-01 15:00,노은동,0.03406166
4.0,11-01 16:00,노은동,0.03852934
4.0,11-01 17:00,노은동,0.03852934
4.0,11-01 18:00,노은동,0.033305712
4.0,11-01 19:00,노은동,0.027674438
4.0,11-01 20:00,노은동,0.027608091
4.0,11-01 21:00,노은동,0.03561494
4.0,11-01 22:00,노은동,0.045318097
4.0,11-01 23:00,노은동,0.047076512
4.0,11-04 00:00,노은동,0.06002318
4.0,11-04 01:00,노은동,0.06435698
4.0,11-04 02:00,노은동,0.06395764
4.0,11-04 03:00,노은동,0.064792454
4.0,11-04 04:00,노은동,0.06027105
4.0,11-04 05:00,노은동,0.05902217
4.0,11-04 06:00,노은동,0.05937906
4.0,11-04 07:00,노은동,0.07111955
4.0,11-04 08:00,노은동,0.07984103
4.0,11-04 09:00,노은동,0.10251731
4.0,11-04 10:00,노은동,0.09902269
4.0,11-04 11:00,노은동,0.09860637
4.0,11-04 12:00,노은동,0.083381414
4.0,11-04 13:00,노은동,0.08522495
4.0,11-04 14:00,노은동,0.08581566
4.0,11-04 15:00,노은동,0.09985371
4.0,11-04 16:00,노은동,0.09738772
4.0,11-04 17:00,노은동,0.096647084
4.0,11-04 18:00,노은동,0.095141254
4.0,11-04 19:00,노은동,0.09668967
4.0,11-04 20:00,노은동,0.07064245
4.0,11-04 21:00,노은동,0.057898156
4.0,11-04 22:00,노은동,0.060210455
4.0,11-04 23:00,노은동,0.060210455
4.0,11-05 00:00,노은동,0.06703459
4.0,11-05 01:00,노은동,0.06985891
4.0,11-05 02:00,노은동,0.07896928
4.0,11-05 03:00,노은동,0.08209363
4.0,11-05 04:00,노은동,0.08001933
4.0,11-05 05:00,노은동,0.08001933
4.0,11-05 06:00,노은동,0.08451917
4.0,11-05 07:00,노은동,0.10138613
4.0,11-05 08:00,노은동,0.10284005
4.0,11-05 09:00,노은동,0.114192136
4.0,11-05 10:00,노은동,0.11586866
4.0,11-05 11:00,노은동,0.11783258
4.0,11-05 12:00,노은동,0.11783258
4.0,11-05 13:00,노은동,0.108663
4.0,11-05 14:00,노은동,0.102127105
4.0,11-05 15:00,노은동,0.09536067
4.0,11-05 16:00,노은동,0.053999223
4.0,11-05 17:00,노은동,0.037713084
4.0,11-05 18:00,노은동,0.037538726
4.0,11-05 19:00,노은동,0.026958859
4.0,11-05 20:00,노은동,0.027257329
4.0,11-05 21:00,노은동,0.023788227
4.0,11-05 22:00,노은동,0.02457737
4.0,11-05 23:00,노은동,0.025162283
4.0,11-06 00:00,노은동,0.025162283
4.0,11-06 01:00,노은동,0.02598704
4.0,11-06 02:00,노은동,0.025065001
4.0,11-06 03:00,노은동,0.024253428
4.0,11-06 04:00,노은동,0.026177304
4.0,11-06 05:00,노은동,0.025438072
4.0,11-06 06:00,노은동,0.023566458
4.0,11-06 07:00,노은동,0.034003466
4.0,11-06 08:00,노은동,0.03784491
4.0,11-06 09:00,노은동,0.033254743
4.0,11-06 10:00,노은동,0.03862125
4.0,11-06 11:00,노은동,0.042756736
4.0,11-06 12:00,노은동,0.059086367
4.0,11-06 13:00,노은동,0.05979148
4.0,11-06 14:00,노은동,0.068269216
4.0,11-06 15:00,노은동,0.062261544
4.0,11-06 16:00,노은동,0.06663202
4.0,11-06 17:00,노은동,0.07024189
4.0,11-06 18:00,노은동,0.08763992
4.0,11-06 19:00,노은동,0.09930495
4.0,11-06 20:00,노은동,0.109882794
4.0,11-06 21:00,노은동,0.12039217
4.0,11-06 22:00,노은동,0.12007302
4.0,11-06 23:00,노은동,0.12230783
4.0,11-09 00:00,노은동,0.12644556
4.0,11-09 01:00,노은동,0.12444368
4.0,11-09 02:00,노은동,0.12316235
4.0,11-09 03:00,노은동,0.123295754
4.0,11-09 04:00,노은동,0.12471405
4.0,11-09 05:00,노은동,0.12533897
4.0,11-09 06:00,노은동,0.12317735
4.0,11-09 07:00,노은동,0.13285094
4.0,11-09 08:00,노은동,0.15207385
4.0,11-09 09:00,노은동,0.16361219
4.0,11-09 10:00,노은동,0.16146867
4.0,11-09 11:00,노은동,0.14668126
4.0,11-09 12:00,노은동,0.11488161
4.0,11-09 13:00,노은동,0.09365284
4.0,11-09 14:00,노은동,0.07859378
4.0,11-09 15:00,노은동,0.0866241
4.0,11-09 16:00,노은동,0.08496489
4.0,11-09 17:00,노은동,0.09768361
4.0,11-09 18:00,노은동,0.112686954
4.0,11-09 19:00,노은동,0.12644881
4.0,11-09 20:00,노은동,0.13096556
4.0,11-09 21:00,노은동,0.13197769
4.0,11-09 22:00,노은동,0.13330257
4.0,11-09 23:00,노은동,0.13792612
4.0,11-10 00:00,노은동,0.14085063
4.0,11-10 01:00,노은동,0.14049333
4.0,11-10 02:00,노은동,0.14049333
4.0,11-10 03:00,노은동,0.14049333
4.0,11-10 04:00,노은동,0.1314471
4.0,11-10 05:00,노은동,0.13226612
4.0,11-10 06:00,노은동,0.13270967
4.0,11-10 07:00,노은동,0.14518821
4.0,11-10 08:00,노은동,0.17589213
4.0,11-10 09:00,노은동,0.17305529
4.0,11-10 10:00,노은동,0.15951833
4.0,11-10 11:00,노은동,0.14718966
4.0,11-10 12:00,노은동,0.091402344
4.0,11-10 13:00,노은동,0.0740976
4.0,11-10 14:00,노은동,0.073580466
4.0,11-10 15:00,노은동,0.072222926
4.0,11-10 16:00,노은동,0.07093667
4.0,11-10 17:00,노은동,0.07198724
4.0,11-10 18:00,노은동,0.07210072
4.0,11-10 19:00,노은동,0.07369406
4.0,11-10 20:00,노은동,0.07605257
4.0,11-10 21:00,노은동,0.07923646
4.0,11-10 22:00,노은동,0.08393483
4.0,11-10 23:00,노은동,0.08698017
4.0,11-11 00:00,노은동,0.09652718
4.0,11-11 01:00,노은동,0.10301014
4.0,11-11 02:00,노은동,0.10727419
4.0,11-11 03:00,노은동,0.11244393
4.0,11-11 04:00,노은동,0.11244393
4.0,11-11 05:00,노은동,0.11737073
4.0,11-11 06:00,노은동,0.11737073
4.0,11-11 07:00,노은동,0.15297958
4.0,11-11 08:00,노은동,0.15398161
4.0,11-11 09:00,노은동,0.15875153
4.0,11-11 10:00,노은동,0.18641965
4.0,11-11 11:00,노은동,0.18304165
4.0,11-11 12:00,노은동,0.17903852
4.0,11-11 13:00,노은동,0.16925812
4.0,11-11 14:00,노은동,0.16858421
4.0,11-11 15:00,노은동,0.17416112
4.0,11-11 16:00,노은동,0.17525217
4.0,11-11 17:00,노은동,0.1799169
4.0,11-11 18:00,노은동,0.18172969
4.0,11-11 19:00,노은동,0.21641248
4.0,11-11 20:00,노은동,0.21542454
4.0,11-11 21:00,노은동,0.22546145
4.0,11-11 22:00,노은동,0.23321515
4.0,11-11 23:00,노은동,0.24091163
4.0,11-14 00:00,노은동,0.20121633
4.0,11-14 01:00,노은동,0.20852096
4.0,11-14 02:00,노은동,0.20852096
4.0,11-14 03:00,노은동,0.21036516
4.0,11-14 04:00,노은동,0.20471813
4.0,11-14 05:00,노은동,0.20746969
4.0,11-14 06:00,노은동,0.21407475
4.0,11-14 07:00,노은동,0.21576606
4.0,11-14 08:00,노은동,0.21687607
4.0,11-14 09:00,노은동,0.18141688
4.0,11-14 10:00,노은동,0.1769089
4.0,11-14 11:00,노은동,0.18204333
4.0,11-14 12:00,노은동,0.13077696
4.0,11-14 13:00,노은동,0.118648924
4.0,11-14 14:00,노은동,0.106691435
4.0,11-14 15:00,노은동,0.11958334
4.0,11-14 16:00,노은동,0.10502807
4.0,11-14 17:00,노은동,0.10403325
4.0,11-14 18:00,노은동,0.094710566
4.0,11-14 19:00,노은동,0.094710566
4.0,11-14 20:00,노은동,0.09396796
4.0,11-14 21:00,노은동,0.102366306
4.0,11-14 22:00,노은동,0.102366306
4.0,11-14 23:00,노은동,0.096955255
4.0,11-15 00:00,노은동,0.096866846
4.0,11-15 01:00,노은동,0.09441257
4.0,11-15 02:00,노은동,0.08682565
4.0,11-15 03:00,노은동,0.087457664
4.0,11-15 04:00,노은동,0.085940756
4.0,11-15 05:00,노은동,0.08331273
4.0,11-15 06:00,노은동,0.09424993
4.0,11-15 07:00,노은동,0.092500344
4.0,11-15 08:00,노은동,0.08974524
4.0,11-15 09:00,노은동,0.09179353
4.0,11-15 10:00,노은동,0.08182405
4.0,11-15 11:00,노은동,0.077756345
4.0,11-15 12:00,노은동,0.07755649
4.0,11-15 13:00,노은동,0.07793242
4.0,11-15 14:00,노은동,0.07793242
4.0,11-15 15:00,노은동,0.077884
4.0,11-15 16:00,노은동,0.07800322
4.0,11-15 17:00,노은동,0.08600106
4.0,11-15 18:00,노은동,0.08857688
4.0,11-15 19:00,노은동,0.09633327
4.0,11-15 20:00,노은동,0.097301036
4.0,11-15 21:00,노은동,0.10132649
4.0,11-15 22:00,노은동,0.1049596
4.0,11-15 23:00,노은동,0.13028498
4.0,11-16 00:00,노은동,0.13138255
4.0,11-16 01:00,노은동,0.1276111
4.0,11-16 02:00,노은동,0.1276111
4.0,11-16 03:00,노은동,0.13262272
4.0,11-16 04:00,노은동,0.1289093
4.0,11-16 05:00,노은동,0.13379562
4.0,11-16 06:00,노은동,0.13180491
4.0,11-16 07:00,노은동,0.14459164
4.0,11-16 08:00,노은동,0.19177656
4.0,11-16 09:00,노은동,0.18084213
4.0,11-16 10:00,노은동,0.2148726
4.0,11-16 11:00,노은동,0.21598819
4.0,11-16 12:00,노은동,0.20814578
4.0,11-16 13:00,노은동,0.18623145
4.0,11-16 14:00,노은동,0.1772283
4.0,11-16 15:00,노은동,0.16300756
4.0,11-16 16:00,노은동,0.16629627
4.0,11-16 17:00,노은동,0.1699868
4.0,11-16 18:00,노은동,0.17915468
4.0,11-16 19:00,노은동,0.18034995
4.0,11-16 20:00,노은동,0.18042845
4.0,11-16 21:00,노은동,0.17972971
4.0,11-16 22:00,노은동,0.17883521
4.0,11-16 23:00,노은동,0.18803987
4.0,01-03 00:00,논산,0.19120355
4.0,01-03 01:00,논산,0.19059733
4.0,01-03 02:00,논산,0.18066542
4.0,01-03 03:00,논산,0.18066542
4.0,01-03 04:00,논산,0.17697953
4.0,01-03 05:00,논산,0.16446118
4.0,01-03 06:00,논산,0.17427346
4.0,01-03 07:00,논산,0.18021624
4.0,01-03 08:00,논산,0.20611267
4.0,01-03 09:00,논산,0.20866132
4.0,01-03 10:00,논산,0.20811893
4.0,01-03 11:00,논산,0.18477982
4.0,01-03 12:00,논산,0.14512391
4.0,01-03 13:00,논산,0.102219746
4.0,01-03 14:00,논산,0.09078246
4.0,01-03 15:00,논산,0.09257869
4.0,01-03 16:00,논산,0.09257869
4.0,01-03 17:00,논산,0.09197709
4.0,01-03 18:00,논산,0.0951064
4.0,01-03 19:00,논산,0.09636734
4.0,01-03 20:00,논산,0.09691259
4.0,01-03 21:00,논산,0.091207616
4.0,01-03 22:00,논산,0.08429495
4.0,01-03 23:00,논산,0.07795735
4.0,01-04 00:00,논산,0.07724931
4.0,01-04 01:00,논산,0.07724931
4.0,01-04 02:00,논산,0.07441011
4.0,01-04 03:00,논산,0.07428386
4.0,01-04 04:00,논산,0.07502029
4.0,01-04 05:00,논산,0.07268775
4.0,01-04 06:00,논산,0.061260752
4.0,01-04 07:00,논산,0.047141016
4.0,01-04 08:00,논산,0.046588704
4.0,01-04 09:00,논산,0.04352238
4.0,01-04 10:00,논산,0.04352238
4.0,01-04 11:00,논산,0.04838851
4.0,01-04 12:00,논산,0.046286866
4.0,01-04 13:00,논산,0.04276744
4.0,01-04 14:00,논산,0.04276744
4.0,01-04 15:00,논산,0.041876562
4.0,01-04 16:00,논산,0.041876562
4.0,01-04 17:00,논산,0.041058276
4.0,01-04 18:00,논산,0.04354005
4.0,01-04 19:00,논산,0.045223683
4.0,01-04 20:00,논산,0.04835701
4.0,01-04 21:00,논산,0.04835701
4.0,01-04 22:00,논산,0.049473785
4.0,01-04 23:00,논산,0.0509891
4.0,01-05 00:00,논산,0.058746446
4.0,01-05 01:00,논산,0.058746446
4.0,01-05 02:00,논산,0.05908783
4.0,01-05 03:00,논산,0.058340333
4.0,01-05 04:00,논산,0.05932634
4.0,01-05 05:00,논산,0.05891931
4.0,01-05 06:00,논산,0.05863912
4.0,01-05 07:00,논산,0.06900788
4.0,01-05 08:00,논산,0.06850007
4.0,01-05 09:00,논산,0.070402764
4.0,01-05 10:00,논산,0.071071476
4.0,01-05 11:00,논산,0.06691391
4.0,01-05 12:00,논산,0.067631796
4.0,01-05 13:00,논산,0.061961494
4.0,01-05 14:00,논산,0.061961494
4.0,01-05 15:00,논산,0.05981356
4.0,01-05 16:00,논산,0.060265224
4.0,01-05 17:00,논산,0.05920186
4.0,01-05 18:00,논산,0.059648044
4.0,01-05 19:00,논산,0.06816956
4.0,01-05 20:00,논산,0.06743826
4.0,01-05 21:00,논산,0.07243545
4.0,01-05 22:00,논산,0.07462754
4.0,01-05 23:00,논산,0.07654887
4.0,01-08 00:00,논산,0.08112852
4.0,01-08 01:00,논산,0.08767688
4.0,01-08 02:00,논산,0.08156533
4.0,01-08 03:00,논산,0.07905642
4.0,01-08 04:00,논산,0.07905642
4.0,01-08 05:00,논산,0.08114912
4.0,01-08 06:00,논산,0.08559234
4.0,01-08 07:00,논산,0.092094176
4.0,01-08 08:00,논산,0.09376595
4.0,01-08 09:00,논산,0.091835156
4.0,01-08 10:00,논산,0.091835156
4.0,01-08 11:00,논산,0.092649445
4.0,01-08 12:00,논산,0.089746594
4.0,01-08 13:00,논산,0.09001427
4.0,01-08 14:00,논산,0.09371265
4.0,01-08 15:00,논산,0.096371405
4.0,01-08 16:00,논산,0.098682754
4.0,01-08 17:00,논산,0.10652321
4.0,01-08 18:00,논산,0.10652321
4.0,01-08 19:00,논산,0.115000285
4.0,01-08 20:00,논산,0.112830274
4.0,01-08 21:00,논산,0.112290904
4.0,01-08 22:00,논산,0.11633585
4.0,01-08 23:00,논산,0.11299924
4.0,01-09 00:00,논산,0.11225601
4.0,01-09 01:00,논산,0.08840422
4.0,01-09 02:00,논산,0.074946314
4.0,01-09 03:00,논산,0.075292
4.0,01-09 04:00,논산,0.059760492
4.0,01-09 05:00,논산,0.06342396
4.0,01-09 06:00,논산,0.05365596
4.0,01-09 07:00,논산,0.05335672
4.0,01-09 08:00,논산,0.051893447
4.0,01-09 09:00,논산,0.055056572
4.0,01-09 10:00,논산,0.039416067
4.0,01-09 11:00,논산,0.02714193
4.0,01-09 12:00,논산,0.018972242
4.0,01-09 13:00,논산,0.044321917
4.0,01-09 14:00,논산,0.049757317
4.0,01-09 15:00,논산,0.050583065
4.0,01-09 16:00,논산,0.049842007
4.0,01-09 17:00,논산,0.049551822
4.0,01-09 18:00,논산,0.050092287
4.0,01-09 19:00,논산,0.05190179
4.0,01-09 20:00,논산,0.058772255
4.0,01-09 21:00,논산,0.060126476
4.0,01-09 22:00,논산,0.058360662
4.0,01-09 23:00,논산,0.057904348
4.0,01-10 00:00,논산,0.048992675
4.0,01-10 01:00,논산,0.047340844
4.0,01-10 02:00,논산,0.04394263
4.0,01-10 03:00,논산,0.044253625
4.0,01-10 04:00,논산,0.0318783
4.0,01-10 05:00,논산,0.025147317
4.0,01-10 06:00,논산,0.02742871
4.0,01-10 07:00,논산,0.03551048
4.0,01-10 08:00,논산,0.04270981
4.0,01-10 09:00,논산,0.05688448
4.0,01-10 10:00,논산,0.057418514
4.0,01-10 11:00,논산,0.04028478
4.0,01-10 12:00,논산,0.034196734
4.0,01-10 13:00,논산,0.030932268
4.0,01-10 14:00,논산,0.05746844
4.0,01-10 15:00,논산,0.053726114
4.0,01-10 16:00,논산,0.055146854
4.0,01-10 17:00,논산,0.06507096
4.0,01-10 18:00,논산,0.06715784
4.0,01-10 19:00,논산,0.08071788
4.0,01-10 20:00,논산,0.093486
4.0,01-10 21:00,논산,0.11392835
4.0,01-10 22:00,논산,0.12810527
4.0,01-10 23:00,논산,0.13161267
4.0,01-13 00:00,논산,0.1454306
4.0,01-13 01:00,논산,0.15102059
4.0,01-13 02:00,논산,0.14958519
4.0,01-13 03:00,논산,0.15068457
4.0,01-13 04:00,논산,0.1513518
4.0,01-13 05:00,논산,0.15001798
4.0,01-13 06:00,논산,0.15001798
4.0,01-13 07:00,논산,0.15808114
4.0,01-13 08:00,논산,0.15431409
4.0,01-13 09:00,논산,0.15132193
4.0,01-13 10:00,논산,0.14477716
4.0,01-13 11:00,논산,0.12356805
4.0,01-13 12:00,논산,0.10304017
4.0,01-13 13:00,논산,0.05331542
4.0,01-13 14:00,논산,0.03341332
4.0,01-13 15:00,논산,0.03062545
4.0,01-13 16:00,논산,0.03064683
4.0,01-13 17:00,논산,0.045527797
4.0,01-13 18:00,논산,0.054683316
4.0,01-13 19:00,논산,0.059212383
4.0,01-13 20:00,논산,0.06160401
4.0,01-13 21:00,논산,0.06160401
4.0,01-13 22:00,논산,0.06466094
4.0,01-13 23:00,논산,0.06581389
4.0,01-14 00:00,논산,0.06509361
4.0,01-14 01:00,논산,0.06370594
4.0,01-14 02:00,논산,0.05777285
4.0,01-14 03:00,논산,0.061071232
4.0,01-14 04:00,논산,0.056370538
4.0,01-14 05:00,논산,0.05346886
4.0,01-14 06:00,논산,0.0538842
4.0,01-14 07:00,논산,0.0538842
4.0,01-14 08:00,논산,0.05004816
4.0,01-14 09:00,논산,0.04167641
4.0,01-14 10:00,논산,0.043492474
4.0,01-14 11:00,논산,0.04219936
4.0,01-14 12:00,논산,0.041582115
4.0,01-14 13:00,논산,0.048866548
4.0,01-14 14:00,논산,0.048866548
4.0,01-14 15:00,논산,0.04947152
4.0,01-14 16:00,논산,0.04947152
4.0,01-14 17:00,논산,0.06273894
4.0,01-14 18:00,논산,0.07409084
4.0,01-14 19:00,논산,0.08735974
4.0,01-14 20:00,논산,0.0997416
4.0,01-14 21:00,논산,0.10083057
4.0,01-14 22:00,논산,0.10512566
4.0,01-14 23:00,논산,0.10758053
4.0,01-15 00:00,논산,0.116491795
4.0,01-15 01:00,논산,0.119322054
4.0,01-15 02:00,논산,0.119322054
4.0,01-15 03:00,논산,0.119322054
4.0,01-15 04:00,논산,0.119322054
4.0,01-15 05:00,논산,0.11883992
4.0,01-15 06:00,논산,0.11883992
4.0,01-15 07:00,논산,0.13187349
4.0,01-15 08:00,논산,0.13027605
4.0,01-15 09:00,논산,0.11800259
4.0,01-15 10:00,논산,0.09826144
4.0,01-15 11:00,논산,0.09557449
4.0,01-15 12:00,논산,0.095386766
4.0,01-15 13:00,논산,0.094433576
4.0,01-15 14:00,논산,0.08705599
4.0,01-15 15:00,논산,0.08354832
4.0,01-15 16:00,논산,0.08622516
4.0,01-15 17:00,논산,0.090834044
4.0,01-15 18:00,논산,0.09657388
4.0,01-15 19:00,논산,0.09649643
4.0,01-15 20:00,논산,0.09592201
4.0,01-15 21:00,논산,0.09966696
4.0,01-15 22:00,논산,0.10265164
4.0,01-15 23:00,논산,0.107475586
4.0,01-18 00:00,논산,0.11011974
4.0,01-18 01:00,논산,0.119847655
4.0,01-18 02:00,논산,0.11885249
4.0,01-18 03:00,논산,0.11461552
4.0,01-18 04:00,논산,0.112885535
4.0,01-18 05:00,논산,0.11588631
4.0,01-18 06:00,논산,0.118485816
4.0,01-18 07:00,논산,0.118485816
4.0,01-18 08:00,논산,0.12265725
4.0,01-18 09:00,논산,0.09786079
4.0,01-18 10:00,논산,0.059740152
4.0,01-18 11:00,논산,0.03188432
4.0,01-18 12:00,논산,0.031826958
4.0,01-18 13:00,논산,0.02420273
4.0,01-18 14:00,논산,0.02503161
4.0,01-18 15:00,논산,0.020375308
4.0,01-18 16:00,논산,0.026651558
4.0,01-18 17:00,논산,0.023038313
4.0,01-18 18:00,논산,0.030304031
4.0,01-18 19:00,논산,0.02712001
4.0,01-18 20:00,논산,0.035981156
4.0,01-18 21:00,논산,0.038648438
4.0,01-18 22:00,논산,0.037827156
4.0,01-18 23:00,논산,0.040398017
4.0,01-19 00:00,논산,0.043074507
4.0,01-19 01:00,논산,0.043074507
4.0,01-19 02:00,논산,0.041375823
4.0,01-19 03:00,논산,0.041375823
4.0,01-19 04:00,논산,0.04037041
4.0,01-19 05:00,논산,0.038218915
4.0,01-19 06:00,논산,0.037012998
4.0,01-19 07:00,논산,0.052449
4.0,01-19 08:00,논산,0.06768705
4.0,01-19 09:00,논산,0.07819342
4.0,01-19 10:00,논산,0.07819342
4.0,01-19 11:00,논산,0.07540678
4.0,01-19 12:00,논산,0.07777843
4.0,01-19 13:00,논산,0.07883771
4.0,01-19 14:00,논산,0.07353436
4.0,01-19 15:00,논산,0.07580603
4.0,01-19 16:00,논산,0.086409755
4.0,01-19 17:00,논산,0.08872422
4.0,01-19 18:00,논산,0.100173734
4.0,01-19 19:00,논산,0.11707727
4.0,01-19 20:00,논산,0.11848107
4.0,01-19 21:00,논산,0.11848107
4.0,01-19 22:00,논산,0.11866039
4.0,01-19 23:00,논산,0.1204264
4.0,01-20 00:00,논산,0.120981544
4.0,01-20 01:00,논산,0.12843068
4.0,01-20 02:00,논산,0.1308722
4.0,01-20 03:00,논산,0.13117243
4.0,01-20 04:00,논산,0.1284207
4.0,01-20 05:00,논산,0.118089065
4.0,01-20 06:00,논산,0.13212141
4.0,01-20 07:00,논산,0.15228812
4.0,01-20 08:00,논산,0.17876396
4.0,01-20 09:00,논산,0.19554009
4.0,01-20 10:00,논산,0.16760118
4.0,01-20 11:00,논산,0.16041021
4.0,01-20 12:00,논산,0.15874998
4.0,01-20 13:00,논산,0.17952825
4.0,01-20 14:00,논산,0.116437405
4.0,01-20 15:00,논산,0.11958089
4.0,01-20 16:00,논산,0.10870511
4.0,01-20 17:00,논산,0.09818865
4.0,01-20 18:00,논산,0.121161155
4.0,01-20 19:00,논산,0.14459734
4.0,01-20 20:00,논산,0.12564063
4.0,01-20 21:00,논산,0.12547514
4.0,01-20 22:00,논산,0.11699812
4.0,01-20 23:00,논산,0.114052355
4.0,01-23 00:00,논산,0.12632795
4.0,01-23 01:00,논산,0.12826432
4.0,01-23 02:00,논산,0.1220418
4.0,01-23 03:00,논산,0.104817785
4.0,01-23 04:00,논산,0.10651012
4.0,01-23 05:00,논산,0.10527524
4.0,01-23 06:00,논산,0.10791095
4.0,01-23 07:00,논산,0.1165009
4.0,01-23 08:00,논산,0.11596025
4.0,01-23 09:00,논산,0.09732156
4.0,01-23 10:00,논산,0.06918613
4.0,01-23 11:00,논산,0.05036877
4.0,01-23 12:00,논산,0.04474735
4.0,01-23 13:00,논산,0.042310886
4.0,01-23 14:00,논산,0.027999101
4.0,01-23 15:00,논산,0.027228547
4.0,01-23 16:00,논산,0.024162514
4.0,01-23 17:00,논산,0.026629025
4.0,01-23 18:00,논산,0.026278129
4.0,01-23 19:00,논산,0.017368639
4.0,01-23 20:00,논산,0.010129467
4.0,01-23 21:00,논산,0.009578312
4.0,01-23 22:00,논산,0.0017134774
4.0,01-23 23:00,논산,-3.839578e-05
4.0,01-24 00:00,논산,0.0017008737
4.0,01-24 01:00,논산,0.004875343
4.0,01-24 02:00,논산,0.0074795266
4.0,01-24 03:00,논산,0.00093772553
4.0,01-24 04:00,논산,-0.00203789
4.0,01-24 05:00,논산,0.0047340957
4.0,01-24 06:00,논산,0.0020959196
4.0,01-24 07:00,논산,0.0017431241
4.0,01-24 08:00,논산,0.0010834687
4.0,01-24 09:00,논산,0.012623123
4.0,01-24 10:00,논산,0.021178182
4.0,01-24 11:00,논산,0.030421967
4.0,01-24 12:00,논산,0.03465032
4.0,01-24 13:00,논산,0.032660075
4.0,01-24 14:00,논산,0.029397644
4.0,01-24 15:00,논산,0.031879324
4.0,01-24 16:00,논산,0.030481504
4.0,01-24 17:00,논산,0.027146744
4.0,01-24 18:00,논산,0.030704878
4.0,01-24 19:00,논산,0.03406072
4.0,01-24 20:00,논산,0.04565137
4.0,01-24 21:00,논산,0.064874455
4.0,01-24 22:00,논산,0.08536647
4.0,01-24 23:00,논산,0.084893435
4.0,01-25 00:00,논산,0.087990545
4.0,01-25 01:00,논산,0.19280545
4.0,01-25 02:00,논산,0.29314774
4.0,01-25 03:00,논산,0.34549722
4.0,01-25 04:00,논산,0.36756867
4.0,01-25 05:00,논산,0.36756867
4.0,01-25 06:00,논산,0.35646045
4.0,01-25 07:00,논산,0.36999947
4.0,01-25 08:00,논산,0.36688873
4.0,01-25 09:00,논산,0.37540358
4.0,01-25 10:00,논산,0.35693532
4.0,01-25 11:00,논산,0.3079241
4.0,01-25 12:00,논산,0.24446
4.0,01-25 13:00,논산,0.19711667
4.0,01-25 14:00,논산,0.15555234
4.0,01-25 15:00,논산,0.14488235
4.0,01-25 16:00,논산,0.14488235
4.0,01-25 17:00,논산,0.14812952
4.0,01-25 18:00,논산,0.14923435
4.0,01-25 19:00,논산,0.18378152
4.0,01-25 20:00,논산,0.19451582
4.0,01-25 21:00,논산,0.21791169
4.0,01-25 22:00,논산,0.23525716
4.0,01-25 23:00,논산,0.23524198
4.0,01-28 00:00,논산,0.23360106
4.0,01-28 01:00,논산,0.23265342
4.0,01-28 02:00,논산,0.23363112
